id,B,Body,Label
2222,2222,Dış görünüm olarak her şey beklediğim gibi. Güzel yani. Kaliteli bir ürün. Güzel kombinler yapılabilecek bir enerjisi var :) Daha kullanmadığım için kullanışlı mı bilemiyorum ama tatmin eder sanırım diye düşünüyorum.,1
2217,2217,Ebati rengi her bakimdan şık bir çanta..cok beğendik.,1
2025,2025,Efsane,1
1413,1413,"Efsane bir ürün cidden, kirpikleri hem hacimlendiriyor hem de ayırıyor. Fırçasının kılları kısa olan kısmı ile rimeli iyice kirpiklere sürerek hacimlendirdikten sonra, fırçanın kılları uzun olan kısmı ile hacimlenen kirpiklerinize ayrık bir görünüm kazandırabilirsiniz. Birkaç aydır kullanıyorum ve Çok memnunum. Daimi rimelim oldu. Tavsiye ederim.",1
1900,1900,Efsane bir ürün kesinlikle 64gb yerine 128gb öneriyorum çok rahat edersiniz.,1
1951,1951,Efsane cuma dönemi aldım genellikle telefonların zamanla fiyatı düşer ama şu an aldığımdan neredeyse 1000tl fazlaysa satılıyor. Oğlum kullanıyor çok memnunuz. Kendime de almadığıma pişmanım.,1
1504,1504,Efsaneeeeeee,1
2395,2395,"Ekran FH+ olması ve bataryanın kapasitesinin düşük olması dışında harika, 256Gb hafıza çok iyi, Kalem ayrıcalığı eğlenceli, Watch S3 ile kullanıyorum çok iyi, hızlı şarj bir nebze batarya eksikliğini tamamlıyor",1
1917,1917,Ekran Koruyucu ve Kulaklık YOK içinden ÇIKMIYOR,1
2408,2408,"Ekran mükemmel, pilin ömrü ekrana gidiyor.",1
2290,2290,"Elim büyük olduğundan ötürü biraz avuç içimde kayboluyor ama büyük bir sorun değil. Pil konusu aşırı iyi dandik markalar gibi haftada bir pil değişimine gerek kalmıyor. Bu 2. defa aynı mouseyi alışım yaklaşık bir yıl oldu ve hala ilk takılı olan pil ile çalışıyor. Yılda bir defa falan değişim yeterli oluyor. Sürekli olarak ofiste ve evde kullanıyorum, yüzeyler üzerinde okuma kalitesi iyi. Kesinlikle tavsiye ederim.",1
2126,2126,Elime hizli ulaştı.Denedik sorun yok.Tesekkurler,1
2144,2144,En iyisi bu aramayın başka markaların kulaklığını falan,1
2493,2493,En sevdiğim efsane,1
1500,1500,En sevdiğim maskara herkese tavsiye ediyorum,1
2152,2152,En uygun fiyat.,1
1592,1592,En verim aldığım rimel bu marka oldu. Kuruma yapmıyor kolay kolay.,1
1914,1914,Eni boyu süper. Beyez rengi biraz maviye meyilli renk.,1
2094,2094,"Ertesi gün elime ulaştı, güzel paketlenmişti, orijinal ürün.",1
1572,1572,Etki Yapabilecek bir ürün fiyatıda makul,1
2240,2240,"Ev kullanımı için harika ötesi, ben çok memnun kaldım.",1
1932,1932,Evofone garantili olarak geldi. İzmir deki garanti veren firmanın Genpa olması avantaj. Sağlam kargolanmış. Üstelik sokağa çıkma yasağına rağmen hızlı geldi. Teşekkürler.,1
1811,1811,"Eğer siz de benim gibi araştırıp bütçenize göre bulduğunuz en iyi özellikte telefon buysa ve benzer tereddütlerinizden dolayı karar veremiyorsanız. Düşünmenize hiç gerek yok, doğrudan *Alışverişe devam et* demelisiniz.",1
1385,1385,Eşim begendi. Kolay beğenmezdi ama........,1
1503,1503,"Eşim için aldık,gayet memnun",1
2101,2101,"Eşim için aldım. Gayet güzel, kullanıyor",1
1529,1529,Eşim çok memnun olduğunu söyledi. Sürekli kullandığı ürün zaten. Bu tip ürünleri Hepsiburada gibi   güvenli bir yerden almak lazım,1
1436,1436,Eşime aldım bildik iyi bir marka ürünü,1
2089,2089,Eşime hediye aldim cok memnun dizi vs izlerken ses kalitesi sinemada izler gibi,1
1628,1628,Eşime hediye aldım ve çok beğendi.,1
2202,2202,"Eşime hediye olarak aldım. Yeni kullanmaya başladı ama ilk izlenimleri oldukça iyi. Şarj süresi, ses kalitesi, çekim gücü, dizaynı gayet güzel. Verilen paranın karşılığını alıyorsunuz diyebilirim.",1
2020,2020,Eşime hediye olarak aldım. Çok memnun iyiki dediği bir aksesuar.,1
1848,1848,F/P açısından gayet güzel ve iyi...,1
1809,1809,Fakat aklımızda kalan 8-10 yıl önceki çift hatlı çin malı telefonlarla karıştırmayın.,1
1826,1826,Fakat yaşadığınız herhangi bir sorunda Xiaomi teknik servise ücretsiz gönderebilirsiniz telefon 2 yıl garantili,1
1603,1603,"Favori rimelim, bir sorunla karşılaşmadım",1
1399,1399,Fazla abartılmış...zerre uzun göstermiyo....,1
2332,2332,Fazla oyun falan oynamayan biriyim. Benim işimi fazlasıyla görüyor.,1
1598,1598,Fena değil,1
1395,1395,"Fena değil ama beklentim çok yüksekti, abartıldığı kadar değilmiş.",1
2038,2038,Firmaya çok teşekkür ederim ✌🏻😉⭐️⭐️⭐️⭐️⭐️,1
1891,1891,Fiyat Performans olarak kesinlikle gayet mükemmel.,1
1918,1918,Fiyat performans açısından başarılı bir telefon. Kutudan kulaklık çıkmıyor ama şeffaf kılıf çıkıyor. Tüm işlevleri sorunsuz çalıştı. Kargo da epey hızlı geldi.,1
2358,2358,Fiyat performans olarak gayet güzel orta tuşu biraz sert geldi ve avuç desteği olmadığı için bir puan kırdım günlük işler için kullanılabilir,1
1499,1499,Fiyat performans olarak tüm zamanların en iyisi,1
2379,2379,Fiyat uygundu satıcı hepsiburada olduğu için gönül rahatlığıyla aldım,1
1839,1839,"Fiyat ve performans göz önüne alındığında kesinlikle beş yıldız hakediyor. Akıllı telefon için günlük kullanıcı ihtiyaçlarını fazlasıyla karşılıyor. Kamerası üst düzey olmasa da oldukça iş görür asla vasat değil. Performansıyla çok tatmin edici. Almak için çok kafa yormadım, sadece aklımda olan bir iki cihaz ile karşılaştırdım ve açık ara önde olduğundan, sar değerinin düşük olmasından direkt olarak  karar verdim  aldım. Bence asla fazla düşünmeye  gerek yok.",1
2438,2438,Fiyat/Performans oranı çok iyi.,1
2453,2453,Fiyati pahali bu bataryaya ragmen,1
1707,1707,Fiyatı uygun. Özelikleri birçok pahalı üründen daha iyi,1
2326,2326,Fiyatına göre gayet iyi. Elinizin boyutu normalden biraz daha ufaksa çok daha rahat kullanılıyor. Fakat dikkatli kullanmak lazım. Bir süredir kullanıyorum orta tekerleği bozulmaya başladı.,1
1639,1639,Fiyatına göre iyi,1
2339,2339,"Fiyatına göre iyi, renk ve şekil olarak güzel Logitech kalitesi var zaten, tek eleştirim tık sesi biraz yüksek çıkıyor alırken bunu göz önünde bulundurun",1
2314,2314,Fiyatına göre kullanımı iyi.,1
1716,1716,Fiyatına göre çok iyi bir telefon,1
1757,1757,Fiyatını fazlasıyla hak eden bir telefon.,1
1895,1895,"FİYATINA GÖRE 10 NUMARA,TELEFON PARASINI FAZLASIYLA HAK EDİYOR.YOĞUN KULLANIMDA 1 GÜNÜ ÇIKARIYOR BATARYASI.WİFİ BAZEN SIKINTI YAPIYOR BAĞLI OLDUĞU AĞDAN KOPUYOR BAĞLANMIYOR ONUN HARİCİNDE BİR SIKINTI YAŞAMADIM.",1
1741,1741,FİYATINA GÖRE FENA DEĞİL PAPÇİ OYNAYANLAR ALMASIN,1
1391,1391,Fırçası gayet güzel sürmesi kolay. Memnun kaldım.,1
1472,1472,Fırçası gerçekten çok iyi,1
1742,1742,GAYET İYİ,1
1407,1407,Garip bir kokusu var. Sürülmüyor fırçayı çekerken içinde varsa hepsini toplayıp çıkıyor. Böyle olunca da sürülmüyor.,1
2176,2176,Gayet başarılı bir ürn orjinal 2. Nesil kablolu şarjlı olan modeli.Ambalajlı kutuda geldi 0 ürün,1
2284,2284,Gayet güzel aldığım gün kargoladı sağolsun,1
2163,2163,Gayet güzel bir ürün. Hepsi express ile çok hızlı teslim edildi.,1
1477,1477,Gayet güzel memnunum..,1
1410,1410,Gayet güzel paketlenmiş şekilde 1 gün içinde ulaştı. Zaten uzun olan kirpiklerimi gün boyu dik tutuyor. Tek sıkıntı ilk denemede biraz nemli olmasıydı o da zamanla düzelir diye düşünüyorum.,1
1367,1367,Gayet güzel tek seferde çok iyi sonuç veriyor,1
1933,1933,Gayet güzel ve kullanışlı bir telefon.Bir haftadır kullanıyorum suanlik herhangi bir sıkıntı görmedim.Aras Kargo gayet hızlı ve özenliydi.👏👍,1
1981,1981,"Gayet güzel ve çabuk geldi Hb kalitesiyle teşekkürler, yanlız kulaklık çıkmadı kutudan bilmiyorum Xiaomi genelinde mi yok",1
2228,2228,Gayet güzel çanta yalnız içi bir bölmeli olduğundan tek  yıldım kırdım gerçi açıklamalara yazmışsınız benim suçum ama çok beğendim,1
2316,2316,Gayet hafif ergonomik kullanışlı...,1
1626,1626,Gayet iyi,1
2008,2008,Gayet iyi bir ürün 3 yıl kadar kullandım ilkini yavaş yavaş şarj sorunu vermeye başladı,1
1382,1382,Gayet iyi tavsiye ederim kirpikleri çok iyi kıvırıyor,1
1862,1862,Gayet şık ve kullanışlı bir telefon. Parasına göre çok iyi. Yalnız yazılımsal olarak güncellemesi gerekli. Eksikler mevcut.Arayüzde anlaşılmayan  bir kaç kelime tespitim oldu. Bazı menü alt sekmeleride pek anlaşılır değil gibi. Çok ince eleyip sık dokumazsanız parasına göre 10 üzerinden 9 puanı hak ediyor. Bu telefonu alacak arkadaşlara tavsiyem Samsung A9 128gb modelinide incelemelerini tavsiye ediyorum. Aynı segment cihaz ikiside. Fiyat performans değerlendirmesini yapıp ona göre tercih yapabilirsiniz.,1
2187,2187,Gece 2230 da satın aldım. 12 saatte Arefe günü Sakarya'da teslim aldım. Teşekkürler...,1
1700,1700,Gelen şarj cihazı hızlı şarj değil. Ama ürün gayet f/p ürünü. Kesinlikle tavsiye ederim.,1
2446,2446,Genel olarak güzel ve kibar bir telefon. Küçük telefon isteyenlerin seveceği bir telefon. Cebinizde tuğla gibi durmuyor.,1
1359,1359,Gerçekten harika tavsiye ederim ve hediye içinde teşekkür ediyorum,1
1864,1864,Gerçekten hiç düşünmeden alın pişman olmazsınız bu fiyata alabileceğiniz en iyi telefonlardan biri şarj olarak 48 saat gidebiliyor tabi bu kullanıma gore değişebilir.,1
1672,1672,Gerçekten iyi kıvırıyor uzun süre de kalıcı ama hacim konusunda çok başarılı değil bence.Fiyatına göre başarılı,1
1677,1677,Gerçekten kirpikleri teker teker ayırıyor. Kalınlaştırma dolgunlaştırma yok ama kirpikler yay gibi tek tek ortaya çıkıyor.,1
2466,2466,Gerçekten kullanışlı ve güzel bir ürün,1
2175,2175,Gerçekten mükemmel ses kalitesi telefonla konuşurken kesinlikle bir sıkıntı yok iyiki almışım,1
1383,1383,Gerçekten söylendiği kadar varmış efsane,1
1893,1893,Geçen hafta aldım TLF konusunda fevkalade güzel bir cihaz hızlı ön kamera yeterli bence arka kamera da çok güzel.,1
1623,1623,Guzel,1
1478,1478,Guzel degil,1
1877,1877,Guzel telefon kullanışlı,1
1375,1375,Guzel urun uzun bir gorsel veriyor,1
2461,2461,GÖRMEDEN ALDIM AMA PİŞMAN DEĞİLİM  ÇOK İYİ,1
1506,1506,GÜZELN KALİTELİ ÜRÜN,1
2219,2219,Görseldeki gibi problem yok,1
1837,1837,Günlerce hatta haftalarca telefon araştırması yaptım alacağım telefonu buldum fakat güvenipte nereden alacağımı bulamadım onun içinde günler süren bir araştırma peşine düştüm ve sonunda hepsiburadada karar kıldım ve iyi ki buradan almışım telefon çok özenli geldi ve içinde kılıfta vardı tereddüt etmeden alışveriş yapabilirsiniz. Teşekkürler hepsiburada :),1
2234,2234,"Günlük kullanım için ideal, sevdim.",1
2378,2378,Güvenilir  gönül rahatlıyla alabilirsiniz,1
2000,2000,Güvenilir satıcı,1
2015,2015,Güvenilir satıcı hızlı kargo,1
2330,2330,Güzel ama koca elliyseniz rahatsız edebilir,1
1666,1666,Güzel bir ürün. Takma kirpik ve uzun kirpik etkisi yaratıyor. Kısa kirpikli kişilere önerinim. Makyöz tavsiyesi ??,1
2024,2024,Güzel bir ürün..,1
1573,1573,Güzel fakat kirpikleri dolgun durdurmuyor,1
1372,1372,Güzel fena değil. Ama o kadar da abartı uzun yapmıyor. Kirpiğinizin formu nasılsa ona göre uzunluk sağlıyor.,1
1644,1644,Güzel fiyat,1
1643,1643,Güzel paketlenmiş ve hızlı gönderim kesinlikle tavsiye 👍🏻,1
1543,1543,Güzel rimel fakat öyle anlattıkları gibi vaov değil,1
1781,1781,Güzel telefon  görünüşü ve işlemcileri bu fiyata en iyi telefon.,1
2389,2389,Güzel telefon ben indirimde iken aldım şarj olayına gelince 1 gün ortalama kullanımda yeterli tavsiye ederim.,1
1759,1759,Güzel ucuz ve kaliteli urun arayanlar budur,1
2031,2031,Güzel ve kaliteli bir ürün.,1
2216,2216,"Güzel, beğendim",1
2308,2308,Güzel.,1
2164,2164,HARİKA DÜŞÜNMEDEN ALIN,1
2508,2508,HIZLI GELDİ,1
2482,2482,"Hacimli kirpikler, kirpikleri birbirine dolaştırmayan özel fırça",1
1691,1691,Harika başarılar,1
2282,2282,Harika bir alışveriş oldu teşekkürler,1
1771,1771,"Harika bir cihaz 👏, kusursuz hizmet 👏",1
1491,1491,"Harika bir maskara, hem uzatiyor hem kiviriyor. Fiyati da piyasaya gore uygun, kesinlikle tavsiye ederim.",1
2268,2268,"Harika bir mouse, ergonomik ve hafif",1
1423,1423,"Harika bir rimel; hacim uzunluk ve kalıcılık açısından. İndirimde görürsem asla kaçırmıyorum, ayrıca kampanya zamanı olmasına rağmen elime çok hızlı ulaştı.",1
1923,1923,Harika bir telefon aynı özelliklerde iPhone'a servet dökmeye hiç gerek yok hızlı bir şekilde elime de ulaştı çok memnunum şiddetle tavsiye ediyorum.,1
1708,1708,Harika bir telefon çok memnunum,1
1554,1554,Harika bir ürün herkese tavsiye ederim,1
1619,1619,Harika bir üründür.,1
1371,1371,Harika bisey gerçekten bayıldım tavsiye ediyorum .,1
1376,1376,"Harika harikaaaa, küçük hediyeniz içinde çok teşekkür ederim ☺️",1
1374,1374,Harika rimel tavsiye ederim,1
2012,2012,Harika ses kalitesi. Mükemmel ürün.,1
2080,2080,Harika tabi ki,1
1381,1381,Harika tek katta bile etkili,1
1484,1484,Harika ürün,1
1378,1378,Harika ürün tavsiye ederim,1
2462,2462,Harika! Kullanım alanı geniş..,1
2362,2362,Hassasiyeti laptop ekranı için gayet yeterli çok büyük monitörde denemedim.,1
2334,2334,Hassasiyeti mükemmel kesinlikle alınır.,1
1874,1874,Hediye olarak aldım. Uygun fiyat sorunsuz teslimat. Aldığımız kişi de gayet memnun. Ben kullanmadım bu sebeple ürün hakkında yorum yapamam.,1
1452,1452,Hem ürün hemde zamanında gönderim için ve kargo elemanlarının kibarlığı için çok minnettarım teşekkürler 👏,1
2479,2479,Hep kullandığım bir ürün çok memnunum arada farklı markalarda kullanıyorum ama bunun yerini hiç biri tutmuyor,1
2426,2426,Hepsi. Com  çok teşekkürler mükemmel bir telefon anlatmaya gerek yok ama bu kadar hızlı kargo için gece 23.00 sipariş verdim sabah 12 teslim edildi Hepsi jet karoga ayrıca teşekkür ederim,1
2486,2486,HepsiJet Tesekkurler 1 günde geldi paketlemede iyidi Kargoyu Getiren Arkadaslar da kibar insanlar.,1
2069,2069,HepsiJet ile çok hızlı elime ulaştı. Ürünü zaten biliyorsunuz Apple kalitesi.,1
2184,2184,"Hepsiburada aracılığıyla apple garantisiyle süper kalite! Pazar günü sipariş verdim, pazartesi elime geçti, bu zor zamanlarda bu kadar hızlı teslimat için çok teşekkür ederim, doğum günü hediyem tam zamanında geldi, harikasın hepsiburada. :)",1
2005,2005,Hepsiburada dan önce kendime aldım sonra da arkadaşıma aldım %100 orjinal ve hızlı kargo güvenle alabilirsiniz,1
1561,1561,Hepsiburada farki ile kisa zamanda elime gecti. Urun iyi hizmet daha iyi,1
2471,2471,Hepsiburada indirimiyle alınabilecek çok kaliteli bir ürün.,1
2090,2090,Hepsiburada satıcısından aldım ertesi gün hemen kargoya verildi ve sorunsuz bir şekilde elime ulaştı tavsiye ederim 🙂,1
1915,1915,Hepsijet kargo çok hızlı getirdi.,1
2246,2246,Hepsijet kargoyle cok hizli ve guvenilir bir teslimat yapildi.Urun gayet sağlam ufak olmasina rağmen gayet yeterli.hepsiburadaya teşekkurler,1
2261,2261,Her anlamda 1 numara Kalite,1
1968,1968,Her yönden başarılı ürün tam bir fiyat performans canavarı. Tavsiye ediyorum,1
1967,1967,Her yönüyle mükemmel bir telefon. Muadillerine göre fiyatı da çok uygun. Çok memnun kaldım.,1
2361,2361,Her yüzeyde gayet iyi çalışıyor mouse pad e gerek yok.,1
1468,1468,"Her zaman kullandigim rimel, gayet guzel.",1
1606,1606,Her zaman kullandığım bir üründü çabuk ulaştı çok tşk ederim,1
1444,1444,Her zaman kullandığım ürün en iyi fiyata Hepsiburada dan aldım memnunum,1
1524,1524,Her zaman kullandığım ürün memnunum paketlenmesi de gayet yeterliydi.,1
2480,2480,"Her zaman kullandığım ürün. Kalite on numara, fiyat uygun, kargo hızlı ve sıkıntısız. Tavsiye ederim",1
1403,1403,Her zaman çok beğenerek kullandığım bir ürün indirimli fiyatı süper oldu teşekkür ederim hepsi burada ve Lotuzkozmetik firmasına,1
1459,1459,Her zaman çok seviyorum yapıştırmıyor kirpiklerinizi tek tek ayiriyor,1
1530,1530,Her zamanki etki beğenerek alıyorum bu markadan başkasını kullanamaz oldum,1
2410,2410,"Her şey çok iyi. Büyüklüğü, hızı, kamerası, kalem hassaslığı ama şarj. üst sınıf bir telefon için fazlasıyla hayal kırıklığı.",1
2443,2443,Her şeyi ile mükemmel bir cihaz... Tek sorun pil çabuk bitiyor :(,1
2415,2415,Her şeyi ile mükemmel. Kampanyadan aldım. Teşekkürler Hepsiburada,1
1987,1987,Herşey için teşekkürler,1
2463,2463,Hizli kargo memnunum suan fiyatida uygun alinabilir,1
1896,1896,Hizli teslimat icin tesekkur ederiz.ayrica  seffaf  hediyesi supriz oldu cok tesekkurler.Urun cok guzel tavsiye ederim;),1
1440,1440,Hiç bir maskara ya değişmem  harika bir ürün  memnunum kesinlikle tavsiye ederim 😉,1
2235,2235,Hoş,1
1466,1466,Hızlı gönderi için teşekkür ederim,1
1493,1493,Hızlı gönderi için teşekkürler...,1
1533,1533,"Hızlı gönderi, kaliteli hizmet, paketleme oldukça iyi, kirpikleri tek tek ayırıyor ve kıvırıyor yelpaze etkisine beş yıldız 👍🏻",1
2132,2132,"Hızlı gönderi, kusursuz kulaklık..",1
2074,2074,"Hızlı kargo , orijinal ürün.. Satıcıya teşekkür ederim.. Verdiğiniz parayı sonuna kadar hakediyor..",1
1419,1419,Hızlı kargo doğru sürülürse güzel sonuç veriyor tavsiye üzerine aldım kolay temizleniyor dökülme akma yapmıyor satıcı kargoyu güzel paketlemesi daha iyi olabilir,1
1556,1556,Hızlı kargo güvenlırı ürün  cok kısa bi sürede elime ulaştı en sevdiğim ürünlerden,1
